item_id,properties,
4610552,Restaurant|Laundry Service|Radio|3 Star|Desk|Car Park|WiFi (Public Areas)|Openable Windows|From 2 Stars|Flatscreen TV|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating|Telephone|Reception (24/7)|Air Conditioning|Cable TV|Bathtub|Room Service|Hiking Trail|Luxury Hotel|Television|Business Hotel|Shower|Hairdryer|From 3 Stars|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge,
4610798,Satellite TV|Restaurant|Business Centre|Room Service (24/7)|3 Star|Car Park|Electric Kettle|From 2 Stars|Jacuzzi (Hotel)|Large Groups|Singles|Computer with Internet|Lift|Hotel|Reception (24/7)|Cable TV|Satisfactory Rating|Room Service|Business Hotel|Cot|Beach|From 3 Stars|Good Rating|Concierge,
4611000,Restaurant|Business Centre|Organised Activities|Conference Rooms|Safe (Hotel)|Hotel Bar|Satisfactory Rating|Room Service|Luxury Hotel|Very Good Rating|Business Hotel|Guest House|Good Rating|Safe (Rooms),
4623750,Car Park|WiFi (Public Areas)|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Hotel|Cable TV|Luxury Hotel|Television|Shower|Free WiFi (Combined)|Free WiFi (Rooms),
4624408,Deck Chairs|Bed & Breakfast|Cosmetic Mirror|WiFi (Public Areas)|Express Check-In / Check-Out|Openable Windows|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Central Heating|Air Conditioning|Country Hotel|Cable TV|Sun Umbrellas|Airport Hotel|Terrace (Hotel)|Television|Shower|Swimming Pool (Outdoor)|Cot|Hairdryer|Ski Resort|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms,
4626684,Hotel,
4627626,Tennis Court (Indoor)|Car Park|Balcony|Bowling|Openable Windows|Electric Kettle|Gay-friendly|Excellent Rating|Fan|Flatscreen TV|Pet Friendly|Fridge|WiFi (Rooms)|Central Heating|Farmstay|Cable TV|Satisfactory Rating|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Minigolf|Shower|Microwave|Hairdryer|Accessible Parking|Good Rating|Free WiFi (Combined)|Tennis Court|House / Apartment|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms,
4633029,Desk|Airport Shuttle|Car Park|Openable Windows|Electric Kettle|Pet Friendly|Fridge|Terrace (Hotel)|Television|Shower|Beach|House / Apartment|Self Catering|Non-Smoking Rooms,
4633623,Playground|Cosmetic Mirror|Desk|Airport Shuttle|Balcony|Openable Windows|Convenience Store|Computer with Internet|Fridge|Central Heating|Hotel|Air Conditioning|Luxury Hotel|Television|Shower|Self Catering|Non-Smoking Rooms|Safe (Rooms),
4634658,Bed & Breakfast|Design Hotel|Car Park|Balcony|WiFi (Public Areas)|Openable Windows|Electric Kettle|Halal Food|Gay-friendly|Sitting Area (Rooms)|Excellent Rating|Flatscreen TV|Large Groups|Pet Friendly|Free WiFi (Public Areas)|Central Heating|Country Hotel|Satisfactory Rating|Very Good Rating|Shower|Microwave|Hairdryer|Ski Resort|Good Rating|Ironing Board|Free WiFi (Combined),
4634996,Doctor On-Site|Hotel|Non-Smoking Rooms,
4637820,Restaurant|Laundry Service|3 Star|Car Park|WiFi (Public Areas)|Express Check-In / Check-Out|All Inclusive (Upon Inquiry)|Resort|Honeymoon|Swimming Pool (Combined Filter)|Washing Machine|Safe (Hotel)|Reception (24/7)|Satisfactory Rating|Room Service|Luxury Hotel|Swimming Pool (Outdoor)|Beach|Good Rating,
4637938,Laundry Service|Desk|Balcony|WiFi (Public Areas)|Express Check-In / Check-Out|Computer with Internet|Pet Friendly|Hotel|Reception (24/7)|2 Star|Luxury Hotel|Terrace (Hotel)|Shower|Beach|Free WiFi (Combined)|Free WiFi (Rooms)|Concierge,
4643714,Hotel,
4643880,Satellite TV|Restaurant|Laundry Service|Business Centre|Desk|Airport Shuttle|Car Park|Balcony|WiFi (Public Areas)|Conference Rooms|From 2 Stars|Jacuzzi (Hotel)|Flatscreen TV|Computer with Internet|Free WiFi (Public Areas)|Central Heating|Telephone|Hotel|Air Conditioning|Cable TV|Bathtub|Satisfactory Rating|Room Service|Very Good Rating|Television|Shower|From 3 Stars|Good Rating|Free WiFi (Combined)|Free WiFi (Rooms),
4645690,Cosmetic Mirror|Car Park|Openable Windows|Central Heating|Hotel|Air Conditioning,
4653366,Satellite TV|WiFi (Public Areas)|1 Star|Hotel|Teleprinter|Satisfactory Rating|Accessible Parking|Good Rating,
4653896,Restaurant|Laundry Service|Cosmetic Mirror|Desk|Airport Shuttle|Balcony|Openable Windows|Electric Kettle|Conference Rooms|Resort|Sitting Area (Rooms)|Computer with Internet|Fridge|Reception (24/7)|Massage|Hotel Bar|Room Service|Shower|Microwave|Swimming Pool (Outdoor)|Ironing Board|Bike Rental|Self Catering|Non-Smoking Rooms|Concierge,
4654244,Satellite TV|Desk|Car Park|WiFi (Public Areas)|Openable Windows|Electric Kettle|Sitting Area (Rooms)|Pet Friendly|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Central Heating|Air Conditioning|Cable TV|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Television|Shower|Microwave|Hairdryer|Beach|Good Rating|Ironing Board|Free WiFi (Combined)|House / Apartment|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms,
4656824,House / Apartment,
4657558,Car Park|WiFi (Public Areas)|Openable Windows|Electric Kettle|Sitting Area (Rooms)|Fridge|WiFi (Rooms)|Serviced Apartment|Central Heating|Air Conditioning|Cable TV|Bathtub|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Television|Shower|Good Rating|Self Catering,
4661900,Restaurant|Laundry Service|3 Star|Desk|Airport Shuttle|Car Park|WiFi (Public Areas)|Openable Windows|From 2 Stars|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Hotel|Air Conditioning|Luxury Hotel|Television|Shower|From 3 Stars|Free WiFi (Combined)|Free WiFi (Rooms),
4664514,Desk|Car Park|WiFi (Public Areas)|Pousada (BR)|Flatscreen TV|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Air Conditioning|Luxury Hotel|Terrace (Hotel)|Shower|Swimming Pool (Outdoor)|Free WiFi (Combined)|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms,
4665078,Balcony|Bowling|Electric Kettle|Flatscreen TV|Fridge|Lift|Central Heating|Satisfactory Rating|Hiking Trail|Very Good Rating|Television|Microwave|Good Rating|House / Apartment|Self Catering|Non-Smoking Rooms,
4665968,Fridge|Satisfactory Rating|Luxury Hotel|Very Good Rating|Microwave|Good Rating|House / Apartment,
4667840,Satellite TV|Radio|Desk|Car Park|Openable Windows|Electric Kettle|Sitting Area (Rooms)|Pet Friendly|Fridge|WiFi (Rooms)|Washing Machine|Central Heating|Air Conditioning|Bathtub|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Television|Shower|Cot|Hairdryer|Beach|Good Rating|Free WiFi (Combined)|House / Apartment|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms,
4669258,Satellite TV|Business Centre|Desk|Car Park|Balcony|WiFi (Public Areas)|Sitting Area (Rooms)|Flatscreen TV|Large Groups|Fridge|WiFi (Rooms)|Washing Machine|Hotel|Wheelchair Accessible|Teleprinter|Cable TV|Microwave|Hairdryer|Ski Resort|Accessible Parking|Ironing Board|Accessible Hotel,
4670174,Laundry Service|Family Friendly|Cosmetic Mirror|WiFi (Public Areas)|Electric Kettle|Excellent Rating|Fan|Fridge|Lift|Air Conditioning|Satisfactory Rating|Luxury Hotel|Very Good Rating|Television|Shower|Hairdryer|Beach|Good Rating|Hostel,
4672234,Restaurant|Laundry Service|Balcony|Fridge|Air Conditioning|Cable TV|Room Service|Terrace (Hotel)|Television|Guest House|Microwave|Beach|Ironing Board|Self Catering,
4675952,WiFi (Public Areas)|Openable Windows|Sitting Area (Rooms)|Flatscreen TV|Computer with Internet|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Lift|Central Heating|Air Conditioning|Satisfactory Rating|Very Good Rating|Television|Shower|Microwave|Hairdryer|Good Rating|Free WiFi (Combined)|House / Apartment|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms,
4683734,Laundry Service|Family Friendly|Desk|Organised Activities|WiFi (Public Areas)|Express Check-In / Check-Out|Openable Windows|Large Groups|Singles|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating|Safe (Hotel)|Reception (24/7)|Air Conditioning|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Business Hotel|Shower|Good Rating|Hostel|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms|Safe (Rooms),
4683850,4 Star|Openable Windows|Excellent Rating|Central Heating|Hotel|Satisfactory Rating|Luxury Hotel|Very Good Rating|Shower|Good Rating|Non-Smoking Rooms,
4686106,Restaurant|Laundry Service|Business Centre|Room Service (24/7)|Sauna|Spa (Wellness Facility)|Conference Rooms|Swimming Pool (Indoor)|Jacuzzi (Hotel)|Lift|Safe (Hotel)|Hotel|Hotel Bar|Club Hotel|Satisfactory Rating|Room Service|Luxury Hotel|Business Hotel|Steam Room|Spa Hotel|Gym|Convention Hotel,
4699568,Satellite TV|Desk|Balcony|WiFi (Public Areas)|Openable Windows|Electric Kettle|Fridge|WiFi (Rooms)|Central Heating|Hotel|Air Conditioning|Country Hotel|Satisfactory Rating|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Microwave|Hairdryer|Beach|Good Rating|Free WiFi (Combined)|Self Catering|Free WiFi (Rooms),
4707032,Golf Course|Deck Chairs|Radio|Desk|Car Park|Horse Riding|Openable Windows|Electric Kettle|Sitting Area (Rooms)|Pet Friendly|Fridge|WiFi (Rooms)|Washing Machine|Central Heating|Country Hotel|Bathtub|Satisfactory Rating|Hiking Trail|Terrace (Hotel)|Very Good Rating|Television|Shower|Microwave|Hairdryer|Good Rating|Ironing Board|Free WiFi (Combined)|Tennis Court|House / Apartment|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms,
4708052,Eco-Friendly hotel|Restaurant|Laundry Service|Deck Chairs|4 Star|From 4 Stars|Cosmetic Mirror|Hammam|Organised Activities|Design Hotel|Car Park|Hot Stone Massage|Balcony|WiFi (Public Areas)|Openable Windows|Electric Kettle|Convenience Store|All Inclusive (Upon Inquiry)|Conference Rooms|From 2 Stars|Doctor On-Site|Swimming Pool (Indoor)|Flatscreen TV|Beach Bar|Computer with Internet|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Swimming Pool (Bar)|Sun Umbrellas|Massage|Hotel Bar|Adults Only|Satisfactory Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Business Hotel|Direct beach access|Shower|Spa Hotel|Swimming Pool (Outdoor)|Gym|Hairdryer|Beach|Accessible Parking|From 3 Stars|Good Rating|Ironing Board|Free WiFi (Combined)|Accessible Hotel|Porter|Bike Rental|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms),
6666856,Hotel|Pet Friendly|Beach,
109038,House / Apartment,
1257342,Openable Windows|WiFi (Public Areas)|Large Groups|Singles|Free WiFi (Public Areas)|Washing Machine|Hotel|From 2 Stars|From 3 Stars|Free WiFi (Combined)|Bike Rental|Non-Smoking Rooms,
3377332,Bungalows|Very Good Rating|Gay-friendly|WiFi (Public Areas)|Organised Activities|Deck Chairs|Television|Pool Table|Satisfactory Rating|Swimming Pool (Outdoor)|Beach|Good Rating|Fan|Honeymoon|Large Groups|Singles|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Free WiFi (Combined)|House / Apartment|Self Catering|Free WiFi (Rooms)|Openable Windows|Car Park,
3066244,Car Park|Surfing|WiFi (Public Areas)|Openable Windows|Sitting Area (Rooms)|Fan|Fridge|Free WiFi (Public Areas)|Satisfactory Rating|Hiking Trail|Very Good Rating|Television|Shower|Cot|Good Rating|Free WiFi (Combined)|House / Apartment|Self Catering|Non-Smoking Rooms,
2795374,Safe (Hotel)|Telephone|Conference Rooms|Hotel|Reception (24/7)|Family Friendly|WiFi (Public Areas)|From 2 Stars|Radio|4 Star|From 4 Stars|Openable Windows|Restaurant|Wheelchair Accessible|Air Conditioning|Hotel Bar|Satisfactory Rating|Satellite TV|Business Centre|Free WiFi (Combined)|Desk|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Sitting Area (Rooms)|Room Service|Hiking Trail|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating|Cot|Hairdryer|From 3 Stars|Good Rating,
65685,From 2 Stars|Deck Chairs|Family Friendly|Laundry Service|Conference Rooms|WiFi (Public Areas)|Desk|Sitting Area (Rooms)|Horse Riding|Swimming Pool (Outdoor)|Hairdryer|Accessible Parking|Electric Kettle|Computer with Internet|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Washing Machine|Lift|Central Heating|Luxury Hotel|Television|Business Hotel|Shower|Satellite TV|Bowling|Car Park|Express Check-In / Check-Out|Restaurant|Openable Windows|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Shooting Sports|Cable TV|Sun Umbrellas|Hotel Bar|2 Star|Bathtub|Satisfactory Rating|Ironing Board|Tennis Court|Non-Smoking Rooms|Fitness,
65780,From 2 Stars|Family Friendly|Laundry Service|Radio|WiFi (Public Areas)|Desk|Cot|Gym|Hairdryer|Electric Kettle|Large Groups|Computer with Internet|Pet Friendly|WiFi (Rooms)|Washing Machine|Central Heating|Luxury Hotel|Television|Business Hotel|Shower|Satellite TV|Golf Course|Car Park|Restaurant|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Hotel Bar|2 Star|Bathtub|Ironing Board|Romantic|Non-Smoking Rooms,
65801,From 2 Stars|Family Friendly|3 Star|Laundry Service|Conference Rooms|Radio|Business Centre|WiFi (Public Areas)|Desk|On-Site Boutique Shopping|Microwave|Cot|Gym|Hairdryer|From 3 Stars|Electric Kettle|Good Rating|Large Groups|Singles|Computer with Internet|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Lift|Central Heating|Room Service|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|Car Park|Express Check-In / Check-Out|Restaurant|Openable Windows|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Cable TV|Hotel Bar|Excellent Rating|Bathtub|Satisfactory Rating|Convenience Store|Ironing Board|Free WiFi (Combined)|Romantic|Accessible Hotel|Free WiFi (Rooms)|Non-Smoking Rooms,
66511,From 2 Stars|Family Friendly|3 Star|Laundry Service|Conference Rooms|Radio|Business Centre|WiFi (Public Areas)|Desk|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|From 3 Stars|Electric Kettle|Good Rating|Computer with Internet|Swimming Pool (Combined Filter)|Lift|Central Heating|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|Satellite TV|Golf Course|Car Park|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Sun Umbrellas|Excellent Rating|Satisfactory Rating|Ironing Board|Romantic|Non-Smoking Rooms|Concierge|Safe (Rooms),
66767,Gay-friendly|From 2 Stars|Deck Chairs|Family Friendly|Skiing|Cosmetic Mirror|3 Star|Laundry Service|Conference Rooms|Kids' Club|Playground|Radio|Tennis Court (Indoor)|Business Centre|Balcony|WiFi (Public Areas)|Desk|Sitting Area (Rooms)|On-Site Boutique Shopping|Microwave|Swimming Pool (Outdoor)|Gym|Hairdryer|Beach|Accessible Parking|From 3 Stars|Good Rating|Jacuzzi (Hotel)|Honeymoon|Computer with Internet|Pet Friendly|Volleyball|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Washing Machine|Lift|Central Heating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Towels|Very Good Rating|Television|Business Hotel|Direct beach access|Shower|Diving|Bowling|Sailing|Resort|Car Park|Express Check-In / Check-Out|Spa (Wellness Facility)|Airport Shuttle|Restaurant|Openable Windows|Surfing|Safe (Hotel)|Telephone|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Swimming Pool (Bar)|Sun Umbrellas|Hotel Bar|Pool Table|Childcare|Bathtub|Satisfactory Rating|Convenience Store|Ironing Board|Free WiFi (Combined)|Tennis Court|Romantic|Boat Rental|Accessible Hotel|Porter|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Fitness,
67091,From 2 Stars|Family Friendly|3 Star|Laundry Service|Conference Rooms|Radio|Business Centre|WiFi (Public Areas)|Desk|Sitting Area (Rooms)|Microwave|Cot|Gym|Hairdryer|Beach|Accessible Parking|From 3 Stars|Convention Hotel|Electric Kettle|Good Rating|Swimming Pool (Indoor)|Jacuzzi (Hotel)|Large Groups|Computer with Internet|Pet Friendly|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Washing Machine|Lift|Central Heating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Towels|Very Good Rating|Television|Business Hotel|Shower|Satellite TV|Golf Course|Car Park|Express Check-In / Check-Out|Airport Shuttle|Restaurant|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Sun Umbrellas|Hotel Bar|Pool Table|Bathtub|Satisfactory Rating|Convenience Store|Ironing Board|Tennis Court|Romantic|Boat Rental|Porter|Bike Rental|Self Catering|Non-Smoking Rooms|Concierge,
1320460,WiFi (Public Areas)|Radio|Express Check-In / Check-Out|Computer with Internet|Pet Friendly|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Washing Machine|Lift|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|2 Star|Desk|Bathtub|Satisfactory Rating|Family Friendly|Sitting Area (Rooms)|From 2 Stars|Luxury Hotel|Television|Business Hotel|Electric Kettle|Shower|Ironing Board|Self Catering|Non-Smoking Rooms|Microwave|Swimming Pool (Outdoor)|Car Park,
1320501,Computer with Internet|Swimming Pool (Combined Filter)|Central Heating|Hotel|Wheelchair Accessible|3 Star|Sun Umbrellas|Hotel Bar|Pool Table|Bathtub|Satisfactory Rating|Sitting Area (Rooms)|Diving|From 2 Stars|Room Service|Hiking Trail|Terrace (Hotel)|Shower|Tennis Court|Non-Smoking Rooms|Swimming Pool (Outdoor)|Cot|Beach|From 3 Stars|Good Rating|Openable Windows|Restaurant|Car Park,
1321014,WiFi (Public Areas)|Spa (Wellness Facility)|Flatscreen TV|Large Groups|Singles|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating|Safe (Hotel)|Hotel|Wheelchair Accessible|Country Hotel|Cable TV|3 Star|Hotel Bar|Pool Table|Sauna|Satisfactory Rating|Family Friendly|Skiing|Golf Course|Conference Rooms|Playground|Gay-friendly|From 2 Stars|Hiking Trail|Terrace (Hotel)|Television|Business Hotel|Table Tennis|Shower|Steam Room|Free WiFi (Combined)|Tennis Court|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Safe (Rooms)|Cot|Hairdryer|Ski Resort|From 3 Stars|Good Rating|Openable Windows|Restaurant|Car Park,
1321053,WiFi (Public Areas)|Swimming Pool (Indoor)|Jacuzzi (Hotel)|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Telephone|Hotel|Reception (24/7)|Cable TV|Satisfactory Rating|Television|Electric Kettle|Shower|Good Rating|Car Park,
2552514,Balcony|WiFi (Public Areas)|Playground|Flatscreen TV|Honeymoon|Large Groups|Computer with Internet|Volleyball|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating|Cot|From 3 Stars|Convention Hotel|Good Rating|Sitting Area (Rooms)|On-Site Boutique Shopping|Deck Chairs|Family Friendly|From 4 Stars|From 2 Stars|Conference Rooms|Business Centre|Bungalows|Desk|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Free WiFi (Combined)|Tennis Court|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Fitness|Safe (Hotel)|Hotel|Reception (24/7)|Wheelchair Accessible|Country Hotel|Cable TV|Sun Umbrellas|Satisfactory Rating|Openable Windows|3 Star|Restaurant|Car Park,
2553770,WiFi (Public Areas)|Jacuzzi (Hotel)|Honeymoon|Singles|Fridge|WiFi (Rooms)|Laundry Service|Electric Kettle|Free WiFi (Public Areas)|Central Heating|Hairdryer|Beach|From 3 Stars|Good Rating|Family Friendly|From 2 Stars|Desk|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|Ironing Board|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms|Safe (Rooms)|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Bathtub|Satisfactory Rating|Openable Windows|Express Check-In / Check-Out|3 Star|Airport Shuttle,
2556248,WiFi (Public Areas)|Singles|Pet Friendly|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Microwave|Beach|Good Rating|Sitting Area (Rooms)|Airport Hotel|Hiking Trail|Very Good Rating|Television|Shower|Ironing Board|Free WiFi (Combined)|House / Apartment|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Reception (24/7)|Air Conditioning|Cable TV|Satisfactory Rating|Openable Windows|Car Park,
4138580,Swimming Pool (Indoor)|Flatscreen TV|Large Groups|WiFi (Rooms)|Swimming Pool (Combined Filter)|Lift|Room Service|Luxury Hotel|Business Hotel|Shower|Free WiFi (Combined)|Porter|Free WiFi (Rooms)|Non-Smoking Rooms|Safe (Rooms)|Gym|Hairdryer|Accessible Parking|From 3 Stars|Good Rating|Conference Rooms|Car Park|Restaurant|From 2 Stars|3 Star|Desk|Laundry Service|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Satisfactory Rating,
